0,73379.90625
1,51165.1757812
2,36566.0546875
3,29494.546875
4,24758.59375
5,19980.5859375
6,16942.5488281
7,15282.8154297
8,13326.6318359
9,12056.0410156
10,11190.5390625
11,9555.07910156
12,9575.76074219
13,8195.51367188
14,8669.70898438
15,7846.47265625
16,7370.63671875
17,7669.40185547
18,7226.59765625
19,6979.015625
20,6804.94726562
21,6240.41064453
22,7156.40332031
23,5398.94482422
24,5686.42333984
25,5536.70849609
26,5174.0078125
27,5367.1875
28,5686.73388672
29,5456.95019531
30,5050.52294922
31,5123.49951172
32,5036.19140625
33,4867.56738281
34,4838.6796875
35,4587.16210938
36,4404.84570312
37,4819.72119141
38,4280.36621094
39,4527.61035156
40,4036.74682617
41,4330.80322266
42,3942.28735352
43,4291.61865234
44,3780.63745117
45,3791.71972656
46,3838.65649414
47,3718.39672852
48,3612.13183594
49,3823.52026367
50,3793.88476562
51,3858.07055664
52,3842.49291992
53,3648.921875
54,3761.03417969
55,3498.22949219
56,3696.87792969
57,3554.51147461
58,3217.22363281
59,3302.39697266
60,3464.82495117
61,3333.11010742
62,3211.63793945
63,3176.19482422
64,3016.41894531
65,3265.94873047
66,2909.70336914
67,2831.9765625
68,2948.87744141
69,3133.07983398
70,3093.16113281
71,2710.30297852
72,2803.76464844
73,2661.57128906
74,2452.09594727
75,2683.38232422
76,2567.77783203
77,2442.38500977
78,2542.89892578
79,2639.59790039
80,2347.92333984
81,2500.39404297
82,2389.02026367
83,2341.88305664
84,2206.25415039
85,2499.63647461
86,2227.62646484
87,2391.74462891
88,2326.68579102
89,2520.63696289
90,2205.35595703
91,1975.21362305
92,1784.1081543
93,2078.30566406
94,1972.99438477
95,2014.98388672
96,1910.40258789
97,1988.5234375
98,2003.76782227
99,1849.51391602
100,1956.75610352
101,1865.79516602
102,1804.35546875
103,1954.3572998
104,1789.09655762
105,1771.56518555
106,1739.22790527
107,1845.53161621
108,1819.16467285
109,1717.86535645
110,1759.71105957
111,1756.99987793
112,1676.67407227
113,1577.69995117
114,1727.96838379
115,1722.5579834
116,1678.88317871
117,1561.15905762
118,1646.30310059
119,1577.4095459
120,1623.73620605
121,1670.47241211
122,1681.83337402
123,1673.92626953
124,1651.56860352
125,1620.58728027
126,1626.54101562
127,1580.80041504
128,1444.04394531
129,1613.1126709
130,1524.64953613
131,1576.21875
132,1691.20556641
133,1553.31713867
134,1591.95751953
135,1556.02319336
136,1490.40429688
137,1514.39135742
138,1428.78723145
139,1371.02026367
140,1508.5526123
141,1428.15368652
142,1431.85534668
143,1400.58447266
144,1410.64697266
145,1542.49243164
146,1493.2734375
147,1480.44897461
148,1560.04577637
149,1587.78295898
150,1425.71911621
151,1406.99487305
152,1401.84887695
153,1493.27514648
154,1589.09802246
155,1357.08068848
156,1425.55908203
157,1454.46166992
158,1322.13061523
159,1434.1763916
160,1390.08361816
161,1447.0670166
162,1428.20605469
163,1479.67700195
164,1381.48828125
165,1410.78967285
166,1328.73596191
167,1557.00024414
168,1435.25195312
169,1359.42236328
170,1426.51196289
171,1326.74914551
172,1294.51159668
173,1342.18225098
174,1443.57348633
175,1233.70153809
176,1313.29785156
177,1350.44470215
178,1318.05969238
179,1336.10424805
180,1348.72131348
181,1351.66577148
182,1371.81799316
183,1314.17077637
184,1417.55310059
185,1350.94470215
186,1275.1138916
187,1361.06591797
188,1300.80859375
189,1376.71594238
190,1417.96716309
191,1321.36291504
192,1346.22912598
193,1339.61486816
194,1508.72875977
195,1379.23669434
196,1285.61572266
197,1384.64306641
198,1342.21813965
199,1288.70996094
200,1209.17541504
201,1332.02880859
202,1345.66223145
203,1239.16601562
204,1303.7355957
205,1294.97436523
206,1395.42773438
207,1258.14990234
208,1301.90124512
209,1267.92858887
210,1266.16992188
211,1318.1640625
212,1326.88122559
213,1300.35827637
214,1337.85510254
215,1354.30419922
216,1212.79174805
217,1374.98754883
218,1361.5168457
219,1311.98596191
220,1257.56872559
221,1322.86633301
222,1315.68371582
223,1388.453125
224,1292.85583496
225,1281.78515625
226,1189.04492188
227,1298.45007324
228,1255.90649414
229,1242.57189941
230,1296.2677002
231,1262.2923584
232,1250.50268555
233,1285.36291504
234,1330.92480469
235,1353.21166992
236,1276.72229004
237,1254.75964355
238,1240.0279541
239,1207.85900879
240,1175.3581543
241,1182.59326172
242,1215.00305176
243,1179.61315918
244,1223.38916016
245,1170.58398438
246,1113.22595215
247,1203.25732422
248,1286.90893555
249,1240.71960449
250,1176.23876953
251,1179.98510742
252,1129.72216797
253,1295.87304688
254,1297.06115723
255,1172.10388184
256,1179.50354004
257,1216.07580566
258,1207.00793457
259,1174.48522949
260,1273.91320801
261,1280.4597168
262,1163.52587891
263,1163.50341797
264,1325.70788574
265,1232.99890137
266,1237.89880371
267,1228.78063965
268,1371.97546387
269,1187.91833496
270,1103.5645752
271,1138.83227539
272,1177.86413574
273,1118.25793457
274,1171.76647949
275,1180.61230469
276,1178.47875977
277,1135.7175293
278,1168.18518066
279,1178.22583008
280,1187.71875
281,1235.00793457
282,1143.27880859
283,1115.04992676
284,1151.95263672
285,1138.98779297
286,1162.34509277
287,1071.11315918
288,1106.42956543
289,1202.15429688
290,1179.79443359
291,1182.01416016
292,1124.85913086
293,1091.0657959
294,1210.94970703
295,1188.6842041
296,1152.69641113
297,1136.67150879
298,1163.61413574
299,1081.06970215
300,1078.66430664
301,1187.51098633
302,1160.12414551
303,1093.91894531
304,1225.04125977
305,1161.3125
306,1133.14929199
307,1174.11230469
