itr,loss
0,14826.7832031
1,8977.68066406
2,9751.84667969
3,8561.95507812
4,7699.98144531
5,7397.15527344
6,6990.05908203
7,6912.26123047
8,6661.18652344
9,6188.79296875
10,6045.04882812
11,6021.01904297
12,5946.20458984
13,6079.70117188
14,5629.984375
15,5860.79101562
16,5868.65136719
17,5616.61083984
18,5577.84765625
19,5575.25146484
20,5647.73046875
21,5871.33203125
22,4781.92236328
23,5371.55517578
24,4937.50537109
25,5413.49267578
26,5049.03710938
27,5141.77148438
28,5416.14355469
29,5006.34960938
30,4776.09619141
31,6151.79736328
32,4900.29443359
33,5166.79833984
34,5682.36230469
35,4531.57470703
36,4725.26464844
37,4637.88623047
38,4965.94921875
39,5074.12011719
40,4851.10351562
41,4391.43017578
42,4499.6875
43,5357.93408203
44,4390.33056641
45,4329.96435547
46,4542.0546875
47,4381.73925781
48,4157.31298828
49,4828.56787109
50,4779.765625
51,4156.81738281
52,4177.77099609
53,4137.11962891
54,4193.44775391
55,4727.67626953
56,3820.74658203
57,3945.0637207
58,3918.46044922
59,4257.5
60,4099.15136719
61,3917.01025391
62,4179.2421875
63,3736.66992188
64,4241.20654297
65,3794.47094727
66,4140.76757812
67,4080.62988281
68,4455.52539062
69,3876.57519531
70,4089.56323242
71,4414.43457031
72,3847.17407227
73,3789.88598633
74,4624.36181641
75,3381.73632812
76,3842.29833984
77,3963.30834961
78,4037.55786133
79,4369.95166016
80,3567.17553711
81,3567.61279297
82,3375.85498047
83,3149.47314453
84,3233.29589844
85,3533.48754883
86,3586.15185547
87,3448.11523438
88,3924.02954102
89,2946.1315918
90,3254.84936523
91,2970.15673828
92,3640.87402344
93,3358.23217773
94,3973.83227539
95,3274.92114258
96,3044.7109375
97,4258.37158203
98,3730.01147461
99,3434.54663086
100,3358.97509766
101,3637.11035156
102,3844.15087891
103,4394.97460938
104,3280.21948242
105,4040.13793945
106,3802.65551758
107,3178.34301758
108,3511.09790039
109,3262.42578125
110,3445.49438477
111,3176.31494141
112,3081.80151367
113,3224.88110352
114,3054.08666992
115,3113.16381836
116,3052.98217773
117,3087.90161133
118,3651.90991211
119,3089.59594727
120,3865.3737793
121,2713.93310547
122,3552.42871094
123,2801.47753906
124,3220.90673828
125,2779.38305664
126,2795.71435547
127,3222.07128906
128,2937.87719727
129,3286.03149414
130,3282.44042969
131,2756.97143555
132,2939.59887695
133,3227.17871094
134,2648.45800781
135,3271.53442383
136,2785.51586914
137,2712.70019531
138,3229.83374023
139,2825.71386719
140,3040.40185547
141,2901.90722656
142,2574.45825195
143,2830.81689453
144,2890.45776367
145,2482.92431641
146,2945.41625977
147,2582.38012695
148,2727.97583008
149,2470.85717773
150,2512.04541016
151,2252.77880859
152,2462.34033203
153,2320.82641602
154,2319.92529297
155,2195.71533203
156,2442.12084961
157,2162.02661133
158,2400.54248047
159,2697.69677734
160,2266.64550781
161,2129.33178711
162,2717.39355469
163,2350.18579102
164,2325.95556641
165,2379.09326172
166,2379.9375
167,2198.85058594
168,2298.67358398
169,2052.63964844
170,2457.49755859
171,2156.81933594
172,2192.71289062
173,2284.51147461
174,2216.07958984
175,2336.77905273
176,2052.1784668
177,2274.7578125
178,2176.91943359
179,2115.09399414
180,2121.65844727
181,2185.57568359
182,2096.55786133
183,2003.48828125
184,1975.18505859
