itr,loss
0,7742.85791016
1,4216.40673828
2,4899.45263672
3,3885.13208008
4,3778.33349609
5,3726.06420898
6,3501.19067383
7,3238.25317383
8,3348.39501953
9,3264.40966797
10,3315.48388672
11,3086.3034668
12,3345.2800293
13,3222.99414062
14,3219.47680664
15,3122.56054688
16,3087.93066406
17,3046.15551758
18,3119.30151367
19,2913.88623047
20,2794.25317383
21,2985.11791992
22,3015.45996094
23,2919.74755859
24,2761.78295898
25,2863.78466797
26,3025.78027344
27,2993.61010742
28,2633.43457031
29,2515.96533203
30,2525.93139648
31,2604.79785156
32,2700.65161133
33,2809.12353516
34,2309.54296875
35,2739.54174805
36,2519.90698242
37,3196.26123047
38,2596.83984375
39,2935.2253418
40,2564.64111328
41,2156.55151367
42,2395.60595703
43,2560.62841797
44,2428.4296875
45,2565.00048828
46,2292.02978516
47,2398.06005859
48,2282.63037109
49,2405.55810547
50,2086.00683594
51,2047.3326416
52,3155.43164062
53,2028.79077148
54,2425.25927734
55,2680.15014648
56,2483.97851562
57,2325.14331055
58,2382.19848633
59,2817.95288086
60,2192.63647461
61,2432.4206543
62,2167.08422852
63,2227.37084961
64,2290.15258789
65,2507.65625
66,2155.03759766
67,1797.0189209
68,2318.90161133
69,2227.09301758
70,2184.50195312
71,2392.09155273
72,1864.92150879
73,2612.40087891
74,2091.9597168
75,2226.09130859
76,1961.85656738
77,2348.171875
78,2043.12585449
79,2022.51977539
80,2050.33227539
81,2038.63354492
82,1722.77001953
83,2019.88537598
84,2039.1151123
85,2085.75512695
86,2495.63842773
87,1937.6529541
88,2474.20019531
89,2201.65893555
90,2238.42822266
91,2468.01147461
92,1949.1114502
93,2097.97338867
94,2057.01147461
95,1916.91040039
96,2215.81030273
97,2319.38012695
98,1803.27038574
99,2242.38134766
100,1912.15478516
101,1796.80895996
102,1903.28979492
103,1884.80895996
104,1950.42956543
105,1720.79138184
106,1994.83740234
107,1723.24938965
108,2177.3125
109,1655.26428223
110,2107.18408203
111,1824.2310791
112,1649.52185059
113,1581.08239746
114,1917.35876465
115,1714.03918457
116,1772.09533691
117,1719.92797852
118,1682.8770752
119,1841.37097168
120,1771.67492676
121,1445.61779785
122,1495.02941895
