itr,loss
0,6512.31347656
1,5090.90673828
2,4703.00634766
3,5386.94384766
4,4559.09375
5,4660.71777344
6,4721.28417969
7,4216.25830078
8,4234.64990234
9,4197.29833984
10,3974.88891602
11,3939.23217773
12,4430.484375
13,4362.45117188
14,4479.59179688
15,4076.93554688
16,4298.47412109
17,4139.15136719
18,3987.21362305
19,4132.13623047
20,4042.60327148
21,4021.73388672
22,4029.37597656
23,4259.91699219
24,3951.93115234
25,4128.02148438
26,4104.48095703
27,4620.28271484
28,4106.16601562
29,3553.55541992
30,4122.46630859
31,3842.19848633
32,4168.9765625
33,4435.92333984
34,3879.62182617
35,3854.66552734
36,4075.02441406
37,4147.78271484
38,3629.55371094
39,4165.95410156
40,4335.62695312
41,4361.8515625
42,3975.17895508
43,4035.63085938
44,4150.71728516
45,4029.77978516
46,4017.35595703
47,4098.19091797
48,4053.99853516
49,3716.12963867
50,3762.12646484
51,3445.76269531
52,4313.86621094
53,3806.43896484
54,4011.5246582
55,3866.29760742
56,3963.69458008
57,3923.80761719
58,3746.37084961
59,3920.55957031
60,4153.31933594
61,3775.4765625
62,3388.53295898
63,4089.79125977
64,4172.37158203
65,3624.72143555
66,3594.74487305
67,3709.16577148
68,3985.80444336
69,3805.28808594
70,4718.93945312
71,3719.62646484
72,3906.89819336
73,4182.81298828
74,3970.22802734
75,3858.03393555
76,3617.93725586
77,3693.79150391
78,3964.86083984
79,3759.75439453
80,3541.53735352
81,3750.59838867
82,3419.71191406
83,3571.92651367
84,4035.55029297
85,3938.82836914
86,3958.62402344
87,3740.42456055
88,3860.84399414
89,3533.24389648
90,3939.89013672
91,3569.81933594
92,4071.2590332
93,3415.03857422
94,3709.91040039
95,3426.22631836
96,3914.97851562
97,3499.4597168
98,3593.38256836
99,3606.49072266
100,3267.31591797
101,3138.28857422
102,3900.64501953
103,3879.24316406
104,3843.87133789
105,3930.09887695
106,3437.07128906
107,4132.10498047
108,3237.15356445
109,3409.36572266
110,3793.41210938
111,3475.24780273
112,3398.43017578
113,3589.09033203
114,3481.77587891
115,3714.22485352
116,3304.89355469
117,2971.62426758
118,3118.78613281
119,2578.21411133
120,3299.43798828
121,3615.99365234
122,3056.50024414
123,3409.09814453
124,3110.69238281
125,3225.74829102
126,3391.45849609
127,3421.23193359
128,3413.88867188
