itr,loss
0,6479.77636719
1,5282.42724609
2,4310.64599609
3,3891.75195312
4,3726.63037109
5,3533.61914062
6,3459.25073242
7,3576.77709961
8,3314.71533203
9,3475.32250977
10,3427.27514648
11,3350.06738281
12,3030.12255859
13,3369.78881836
14,3062.09960938
15,2927.79101562
16,2954.40527344
17,3051.93945312
18,2701.32421875
19,3086.3737793
20,2795.43774414
21,2706.29345703
22,2717.78466797
23,2614.59179688
24,2839.83422852
25,2827.13500977
26,2548.82104492
27,2640.59521484
28,2565.37890625
29,2718.98901367
30,2828.79370117
31,2566.24804688
32,2526.72875977
33,2594.57739258
34,2755.52075195
35,2502.69042969
36,2491.953125
37,2649.85644531
38,2816.38134766
39,2806.54101562
40,2640.07519531
41,2601.64379883
42,2482.34692383
43,2467.19458008
44,2436.22192383
45,2566.84204102
46,2243.76879883
47,2315.9921875
48,2286.74951172
49,2182.58813477
50,2239.05395508
51,2438.24682617
52,2382.34765625
53,2631.11499023
54,2120.0871582
55,2054.08325195
56,2178.26953125
57,2128.88012695
58,2217.15844727
59,2262.48901367
60,2037.62097168
61,2180.44018555
62,2056.19311523
63,2006.8984375
64,2494.74658203
65,2433.03027344
66,1848.10046387
67,1938.68884277
68,1901.19299316
69,1934.14160156
70,2041.06884766
71,2175.14233398
72,1817.19152832
73,1714.85571289
74,2292.71337891
75,1701.4654541
76,1852.60742188
77,1890.65563965
78,1738.01123047
79,1900.44555664
80,1880.15380859
81,1944.82824707
82,2091.68188477
83,2211.8605957
84,1706.53930664
85,2194.84936523
86,2043.06567383
87,1932.59057617
88,2445.57177734
89,1669.62133789
90,1879.48583984
91,1995.66137695
92,1852.50671387
93,2284.53735352
94,1895.11767578
95,1882.11218262
96,2282.18237305
97,1817.97753906
98,2048.87866211
99,1734.17626953
100,1805.43908691
101,2135.13110352
102,1796.07446289
103,2057.85302734
104,2081.12426758
105,1650.42163086
106,1977.45568848
107,2150.94238281
108,2026.76794434
109,1777.55078125
110,1868.0020752
111,1720.17907715
112,2050.42822266
113,1711.80163574
114,1625.50634766
115,1821.29504395
116,1668.98803711
117,1645.68676758
118,1859.10620117
119,1669.30908203
120,1715.65600586
121,1621.58776855
122,1562.61950684
123,1706.34423828
124,1614.3170166
125,1624.23193359
126,1631.81848145
127,1644.19030762
128,1560.48852539
129,1988.6394043
130,1600.85705566
131,1576.4720459
132,1474.30700684
133,1632.56665039
134,1651.90185547
135,1663.48620605
136,1522.68103027
137,1451.64025879
138,1652.68273926
139,1426.69885254
140,1457.94433594
141,1469.70654297
142,1485.97558594
143,1570.66174316
144,1406.26281738
145,1602.22705078
146,1512.46472168
147,1344.29589844
148,1521.9107666
149,1470.36462402
150,1539.40454102
151,1366.34960938
152,1442.07385254
153,1299.80432129
154,1467.75280762
155,1430.02697754
156,1416.12133789
157,1448.13623047
158,1458.92602539
159,1387.50048828
160,1390.33789062
161,1448.80969238
162,1215.66174316
163,1286.11047363
164,1328.12524414
165,1425.70129395
166,1411.84069824
167,1378.07763672
168,1372.44616699
169,1305.86376953
170,1348.25598145
171,1193.49511719
172,1270.24829102
173,1403.11547852
174,1425.00268555
175,1154.43200684
176,1254.27050781
177,1400.61108398
178,1400.31420898
179,1247.94287109
180,1232.671875
181,1445.06787109
182,1334.91442871
183,1211.98852539
184,1325.21923828
185,1195.18762207
186,1263.84570312
187,1267.93701172
188,1256.75305176
189,1171.47106934
190,1324.7298584
191,1158.7557373
192,1289.37316895
193,1234.0123291
194,1291.29504395
195,1185.50512695
196,1335.31799316
197,1135.63171387
198,1234.75146484
199,1210.1652832
200,1207.86535645
201,1218.04882812
202,1295.24267578
203,1248.63928223
204,1282.79736328
205,1133.09338379
206,1165.28588867
207,1055.19372559
208,1119.93078613
209,1136.36901855
210,1228.77905273
211,1189.8605957
212,1125.6027832
213,1167.40222168
214,1205.36706543
215,1308.73120117
216,1265.25292969
217,1214.89282227
218,1153.47106934
219,1145.56970215
220,1203.53479004
221,1073.69018555
222,1283.14257812
223,1142.85461426
224,1363.04772949
225,1258.11889648
226,1349.39526367
227,1203.19921875
228,1275.23608398
229,1315.01513672
230,1328.11120605
231,1244.24060059
232,1213.48791504
233,1276.93469238
234,1253.89794922
235,1026.75427246
236,1223.31811523
237,1240.6060791
238,1191.58251953
239,1122.65466309
240,1204.86828613
241,1235.21948242
242,1103.12634277
243,1084.48217773
244,1139.1706543
245,1199.38842773
246,1055.75561523
247,1144.72192383
248,1112.65185547
249,1115.75231934
250,1202.1640625
251,1118.20422363
252,1187.04016113
253,1057.46240234
254,1233.85839844
255,1186.29321289
256,1043.32580566
257,1188.83850098
258,1101.06945801
259,1263.1895752
260,1145.36791992
261,1036.95739746
262,1205.90209961
263,1054.38305664
264,1133.55822754
265,1051.11901855
266,1160.26464844
267,1102.25891113
268,990.771057129
269,1156.89685059
270,1130.30664062
271,1062.99121094
272,920.614135742
273,1072.95898438
274,1170.15441895
275,969.501953125
276,1224.09924316
277,1151.62988281
278,1108.67687988
279,1277.91357422
280,952.50579834
281,1332.53100586
282,1169.18554688
283,1130.85742188
284,1198.50073242
285,1350.14257812
286,1058.6072998
287,1423.90698242
288,1294.56652832
289,1137.38110352
290,1381.33337402
291,1125.4810791
292,1177.35473633
293,1066.6517334
294,1174.79064941
295,1079.88305664
296,1108.09362793
297,1109.67614746
298,983.270141602
299,1041.75048828
300,1049.38000488
301,1087.75915527
302,993.203857422
303,1084.64355469
304,986.14074707
305,1103.89880371
306,963.81427002
307,1088.24780273
308,1056.57019043
309,1127.23522949
310,1137.40625
311,985.637878418
312,983.832946777
313,1007.44561768
314,1014.06634521
315,1018.77874756
316,940.764404297
317,1043.57067871
318,1022.65063477
319,1087.56274414
320,943.847290039
321,1042.41247559
322,1045.66882324
323,944.727050781
324,1043.33666992
325,1084.56066895
326,1025.48535156
327,1006.9342041
328,897.064758301
329,964.000671387
330,1008.69775391
331,900.690246582
332,1009.80554199
333,1023.22509766
334,1022.16485596
335,922.033325195
336,1006.71380615
337,994.009399414
338,807.223388672
339,1027.63964844
340,1016.90570068
341,1032.70568848
342,1076.41357422
343,1090.83081055
344,986.870483398
345,1039.2857666
346,982.917724609
347,955.977661133
348,1042.56176758
349,913.317687988
350,946.625183105
351,978.112182617
352,982.244384766
353,1002.07781982
354,991.881347656
355,1085.00061035
356,824.750976562
357,999.369018555
358,916.469604492
359,1009.7043457
360,1031.23950195
361,991.623474121
362,942.85333252
363,1026.84301758
364,940.523132324
365,1025.62402344
366,1004.89941406
367,1009.69018555
368,954.141357422
369,1051.90100098
370,970.504211426
371,979.659301758
372,886.493164062
373,996.684875488
374,913.86920166
375,891.200622559
376,948.213012695
377,950.244934082
378,919.708740234
379,973.51550293
380,820.039489746
381,820.778808594
382,994.425170898
383,984.326660156
384,963.391784668
385,997.039916992
386,915.37890625
387,993.592041016
388,915.160949707
389,1008.06420898
390,926.670288086
391,1027.56555176
392,939.014953613
393,921.108093262
394,943.988952637
395,918.657531738
396,907.284118652
397,983.25769043
398,921.0
399,970.064819336
400,889.216674805
401,941.630981445
402,908.970336914
403,877.695617676
404,1000.32580566
405,890.164611816
406,939.005126953
407,965.356384277
408,939.41784668
409,894.373718262
410,968.130126953
411,895.671203613
412,938.523925781
413,854.950317383
414,868.487792969
415,919.510742188
416,885.320129395
417,899.22668457
418,957.8828125
419,877.755981445
420,995.533325195
421,935.932678223
422,960.613891602
423,881.487365723
424,937.50189209
425,930.736694336
426,870.073364258
427,920.667785645
428,857.769714355
429,908.972473145
430,883.026245117
431,996.874450684
432,964.109741211
433,1035.31225586
434,987.037841797
435,922.364501953
436,984.557067871
437,991.38104248
438,987.594360352
439,908.907714844
440,912.472106934
441,908.758728027
442,935.825256348
443,953.21484375
444,902.724975586
445,883.241271973
446,893.436218262
447,832.302368164
448,973.543823242
449,907.227905273
450,886.134216309
451,1000.05804443
452,1027.06066895
453,914.714355469
454,865.056152344
455,858.565612793
456,931.101257324
457,848.942687988
458,886.179931641
459,915.572509766
460,912.754699707
461,852.168701172
462,907.055053711
463,1009.66674805
464,882.938964844
465,894.763793945
466,869.988220215
467,868.262451172
468,993.81652832
469,1003.72894287
470,914.203125
471,885.039489746
472,844.765136719
473,973.743103027
474,899.233581543
475,1028.76342773
476,1030.39611816
477,944.800109863
478,1004.95782471
479,918.995300293
480,899.676086426
481,924.484130859
482,880.338317871
483,880.140075684
484,894.826416016
485,867.186584473
486,911.367797852
487,890.446716309
488,931.034423828
489,936.317504883
490,909.21472168
491,872.040161133
492,768.317321777
493,836.166381836
494,893.067321777
495,790.246765137
496,905.368530273
497,911.50402832
498,862.717224121
499,830.944580078
500,867.197265625
501,895.041931152
502,874.699707031
503,934.439331055
504,888.680969238
505,890.16607666
506,955.642333984
507,840.122802734
508,862.914123535
509,913.505249023
510,921.761657715
511,847.16003418
512,1003.52911377
513,855.466552734
514,836.506103516
515,968.922546387
516,933.071472168
517,801.544677734
518,869.539123535
519,869.173706055
520,844.252502441
521,904.416564941
522,931.199584961
523,858.895202637
524,929.397155762
525,870.964355469
526,963.858276367
527,868.977172852
528,980.656616211
529,878.83984375
530,938.340332031
531,901.987915039
532,854.770141602
533,864.220275879
534,919.250793457
535,815.850646973
536,881.736206055
537,912.171447754
538,868.128967285
539,905.465820312
540,956.110290527
541,837.519165039
542,937.563537598
543,884.48614502
544,870.058227539
545,933.824584961
546,862.301208496
547,1004.89581299
548,893.542480469
549,843.224365234
550,924.001708984
551,843.242370605
552,816.850280762
553,857.66027832
554,848.607177734
555,797.911865234
556,865.777282715
557,924.032165527
558,770.03515625
559,932.200378418
560,865.96887207
561,771.050048828
562,902.168640137
563,876.818664551
564,917.18927002
565,902.184631348
566,908.497680664
567,872.64654541
568,975.281188965
569,932.542358398
570,849.311828613
571,814.359313965
572,816.892700195
573,881.654541016
574,780.62689209
575,842.639892578
576,838.104064941
577,888.639831543
578,806.186096191
579,944.446716309
580,990.967834473
581,920.166870117
582,830.239196777
583,1016.33813477
584,863.027709961
585,805.088378906
586,885.852416992
587,905.203552246
588,871.02532959
589,777.635070801
590,909.516235352
591,947.695739746
592,804.414855957
593,851.133972168
594,880.749145508
595,856.07220459
596,884.669067383
597,815.723327637
598,927.784484863
599,742.670410156
600,852.397949219
601,884.128051758
602,901.546203613
603,887.371276855
604,934.859436035
605,791.123535156
606,833.737060547
607,823.99822998
608,891.294921875
609,921.12097168
610,800.997619629
611,978.639892578
612,859.206115723
613,759.304992676
614,844.628112793
615,821.886230469
616,910.381408691
617,813.222229004
618,860.575012207
619,802.855957031
620,809.296875
621,971.192749023
622,905.76940918
623,933.622375488
624,872.449829102
625,799.880493164
626,825.126159668
627,764.890136719
628,849.239379883
629,856.495849609
630,823.128967285
631,868.083740234
632,928.96887207
633,922.711425781
634,826.000549316
635,788.863769531
636,800.416625977
637,929.872192383
638,842.000671387
639,785.545593262
640,853.360473633
641,834.579345703
642,740.557800293
643,839.085388184
644,809.180236816
645,842.025512695
646,883.812866211
647,846.190734863
648,848.979187012
649,878.07208252
650,811.297363281
651,1027.96704102
652,913.488647461
653,822.448852539
654,920.128723145
655,842.363891602
656,895.277770996
657,932.069946289
658,866.43371582
659,781.839904785
660,835.062255859
661,886.922912598
662,907.477416992
663,918.130371094
664,918.266174316
665,925.759643555
666,976.751159668
667,859.95300293
668,908.854187012
669,848.673156738
670,824.181030273
671,945.925170898
672,861.152099609
673,954.968688965
674,927.184265137
675,909.100646973
676,851.507385254
677,827.37878418
678,861.642272949
679,889.455444336
680,869.394714355
681,859.681762695
682,963.947387695
683,852.152832031
684,842.182739258
685,829.564025879
686,793.088684082
687,862.856689453
688,803.92956543
689,843.296447754
690,753.794006348
691,823.156616211
692,808.234191895
693,827.634887695
694,811.372009277
695,948.530700684
696,839.095825195
697,776.359191895
698,793.872375488
699,894.950073242
700,796.727539062
701,854.434570312
702,791.924072266
703,792.08581543
704,769.344116211
705,856.669616699
706,786.49017334
707,848.299926758
708,863.212341309
709,839.903320312
710,764.807739258
