itr,loss
0,6670.22314453
1,6381.96142578
2,5956.421875
3,5594.50732422
4,5664.99365234
5,5245.06103516
6,4683.36474609
7,4728.26367188
8,4904.15185547
9,4521.32226562
10,4449.36181641
11,4373.34472656
12,4567.00097656
13,4625.26269531
14,4335.69726562
15,4235.35693359
16,4387.02490234
17,4238.67529297
18,4319.18408203
19,4393.93066406
20,4166.29882812
21,4420.49316406
22,4397.28955078
23,4176.66699219
24,4195.48095703
25,4285.33642578
26,4334.69433594
27,4018.88110352
28,4170.15722656
29,4124.72949219
30,4329.71533203
31,4155.10253906
32,4198.27832031
33,4143.08300781
34,4201.02685547
35,4076.00146484
36,3975.97631836
37,4163.75
38,4203.37109375
39,4142.45263672
40,4032.203125
41,3856.30053711
42,3806.61889648
43,4086.27026367
44,3971.10302734
45,4323.69042969
46,3806.33227539
47,4156.12792969
48,4221.41699219
49,3916.72167969
50,4133.63623047
51,4111.67871094
52,3981.10229492
53,3978.22045898
54,3847.24951172
55,4068.22827148
56,3864.1328125
57,3871.85766602
58,3791.82373047
59,3641.56958008
60,3902.29345703
61,3972.65795898
62,3742.54736328
63,3921.62426758
64,3878.56689453
65,3774.203125
66,3654.71826172
67,3638.63989258
68,3841.75708008
69,3873.57763672
70,3857.39599609
71,3844.89355469
72,3705.43701172
73,3725.203125
74,3941.01293945
75,3711.26391602
76,3764.35644531
77,3970.83886719
78,3853.64404297
79,3886.48535156
80,4034.63110352
81,3921.43237305
82,3919.10253906
83,3564.16088867
84,3872.17797852
85,3841.88256836
86,4060.19238281
87,3891.1862793
88,3646.67895508
89,3731.80541992
90,3502.16357422
91,3739.58789062
92,3668.74316406
93,3851.04199219
94,3683.02612305
95,3856.5769043
96,3698.89648438
97,3471.53637695
98,3527.01269531
99,3581.15039062
100,3717.53051758
101,3788.91674805
102,3536.32519531
103,3758.24853516
104,3511.59155273
105,3581.48803711
106,3780.40551758
107,3514.37036133
108,3352.14575195
109,3573.22509766
110,3502.87597656
111,3501.33862305
112,3824.74975586
113,3496.8605957
114,3555.81201172
115,3651.03637695
116,3695.81616211
117,3688.95654297
118,3402.39892578
119,3310.2097168
120,3517.39697266
121,3650.3503418
122,3395.06933594
123,3541.03125
124,3563.1472168
125,3566.10595703
126,3351.14990234
127,3395.20849609
128,3475.25073242
129,3335.71679688
130,3717.81518555
131,3447.24707031
132,3430.77050781
133,3315.15966797
134,3563.35351562
135,3478.4597168
136,3427.47094727
137,3256.92285156
138,3345.64135742
139,3410.8359375
140,3548.62792969
141,3273.73168945
142,3362.50585938
143,3463.89941406
144,3378.5847168
145,3152.18896484
146,3221.94262695
147,3427.52319336
148,3534.9921875
149,3334.48925781
150,3516.12939453
151,3476.44091797
152,3324.44677734
153,3274.95410156
154,3300.92236328
155,3398.37646484
156,3031.16552734
157,3318.99755859
158,3384.84155273
159,3155.22827148
160,3130.22705078
161,3477.08056641
162,3110.86523438
163,3220.18408203
164,3288.01757812
165,3225.87182617
166,3113.34375
167,3088.36987305
168,3311.05908203
169,3189.14233398
170,3035.94604492
171,2921.79174805
172,3067.953125
173,3125.90209961
174,2996.28125
175,3101.85205078
176,3056.38061523
177,2897.95800781
178,2807.74804688
179,2750.08496094
180,2898.85058594
181,2903.21069336
182,2909.57788086
183,3058.30517578
184,2848.0402832
185,3134.11157227
186,3023.48022461
187,3181.75854492
188,3259.15991211
189,2944.10498047
190,3133.93334961
191,2761.36206055
192,3070.53125
193,2729.18164062
194,2903.64575195
195,2921.79077148
196,2913.3203125
197,3135.4699707
198,2946.38916016
199,2994.81274414
200,3167.32763672
201,3036.66430664
202,2894.16381836
203,2857.11547852
204,2800.78833008
205,2968.57788086
206,2810.52856445
207,2932.28613281
208,2878.16308594
209,2894.3918457
210,2791.37109375
211,2874.64575195
212,2899.38378906
213,2698.65014648
214,2721.90454102
215,2702.93798828
216,2670.79858398
217,2876.54394531
218,2681.22167969
219,2832.77954102
220,2831.27856445
221,2758.80883789
222,2763.36743164
223,2727.90087891
224,2657.96337891
225,2657.57446289
226,2849.90991211
227,2546.87109375
228,2734.54174805
229,2769.79614258
230,2921.14453125
231,2841.3371582
232,2788.49951172
233,2913.63720703
234,2435.27661133
235,2485.23071289
236,2552.88208008
237,2652.95678711
238,2661.83837891
239,2812.26391602
240,2647.79077148
241,2630.87792969
242,2687.3815918
243,2552.89672852
244,2641.34155273
245,2591.05810547
246,2645.85693359
247,2535.63110352
248,2676.41015625
249,2778.53173828
250,2384.29199219
251,2629.51806641
252,2730.91137695
253,2621.43359375
254,2578.94458008
255,2598.06152344
256,2639.84716797
257,2541.11743164
258,2627.53588867
259,2534.14428711
260,2496.68383789
261,2638.98657227
262,2670.99121094
263,2502.25756836
264,2582.07397461
265,2705.52197266
266,2506.0168457
267,2575.09204102
268,2536.7175293
269,2558.78271484
270,2471.14868164
271,2594.29077148
272,2591.92822266
273,2518.87817383
274,2537.76586914
275,2607.76000977
276,2562.81298828
277,2506.13818359
278,2469.4140625
279,2535.29931641
280,2637.77612305
281,2659.45141602
282,2671.75683594
283,2495.58325195
284,2665.82299805
285,2490.56030273
286,2508.12182617
287,2435.23583984
288,2266.32275391
289,2570.84643555
290,2439.1171875
291,2522.15429688
292,2314.36206055
293,2467.79125977
294,2571.91625977
295,2437.86450195
296,2359.12548828
297,2402.16870117
298,2483.89111328
299,2634.98852539
300,2420.03149414
301,2368.04541016
302,2302.8125
303,2342.71337891
304,2377.70239258
305,2496.9362793
306,2588.66503906
307,2399.05493164
308,2335.98144531
309,2293.21191406
310,2565.40673828
311,2544.01171875
312,2448.90893555
313,2456.53637695
314,2369.8684082
315,2431.16601562
316,2514.35522461
317,2372.32958984
318,2437.09985352
319,2483.57763672
320,2398.73681641
321,2259.08520508
322,2269.97070312
323,2473.18237305
324,2493.76489258
325,2483.30761719
326,2352.08251953
327,2364.55371094
328,2230.18017578
329,2450.27368164
330,2319.43310547
331,2333.48681641
332,2355.91699219
333,2290.7565918
334,2377.07006836
335,2345.89501953
336,2436.71191406
337,2370.02709961
338,2394.80932617
339,2308.26928711
340,2258.03613281
341,2282.02539062
342,2401.90356445
343,2332.5871582
344,2255.93261719
345,2240.27172852
346,2180.93261719
347,2261.046875
348,2407.30517578
349,2399.25244141
350,2262.44165039
351,2204.29882812
352,2409.57348633
353,2312.14208984
354,2243.95288086
355,2346.0402832
356,2276.55761719
357,2318.32983398
358,2275.38134766
359,2396.52929688
360,2316.7734375
361,2137.37963867
362,2304.38208008
363,2307.33007812
364,2157.56933594
365,2173.46679688
366,2431.07006836
367,2292.14477539
368,2191.17407227
369,2386.94042969
370,2213.48217773
371,2163.5559082
372,2306.43505859
373,2306.08544922
374,2359.70996094
375,2198.71459961
376,2229.05444336
377,2286.65332031
378,2370.05834961
379,2090.71533203
380,2170.57446289
381,2176.14575195
