0,353.895324707
1,654.414611816
2,848.265136719
3,1021.80090332
4,1437.88537598
5,2805.07275391
6,4188.36230469
7,2964.07397461
8,1864.77038574
9,4111.60546875
10,2008.52160645
11,1616.29174805
12,1086.74487305
13,788.342529297
14,1493.39294434
15,510.609161377
16,616.072509766
17,639.51776123
18,651.168457031
19,615.098571777
20,559.209228516
21,551.902160645
22,635.941772461
23,500.27444458
24,695.307006836
25,3016.73071289
26,1616.2722168
27,823.242919922
28,681.07598877
29,651.768432617
30,658.623535156
31,1997.10095215
32,1180.66381836
33,805.640563965
34,781.564819336
35,1657.65625
36,2066.31787109
37,934.834350586
