0,22384.1132812
1,20651.7558594
2,20649.1796875
3,20736.4121094
4,21567.4375
5,21054.0585938
6,18984.3710938
7,21608.4140625
8,21236.0664062
9,21877.3300781
10,23069.875
11,22628.8085938
12,22449.8125
13,23195.8066406
14,21706.8867188
15,20634.5585938
16,20724.6367188
17,22480.5449219
18,22681.7109375
19,20531.3789062
20,20180.234375
21,22410.1835938
22,20102.1328125
23,20749.4882812
24,18732.4765625
25,21408.4589844
26,21896.5996094
27,21793.90625
28,20669.0195312
29,19183.015625
30,21359.1660156
31,22284.578125
32,21659.4882812
33,19341.7441406
34,21439.9199219
35,20738.9394531
36,20683.8574219
37,20675.0742188
38,21847.2050781
39,21700.6757812
40,22820.5722656
41,20560.8476562
42,21137.703125
43,22454.6015625
44,21099.9394531
45,21570.0703125
46,22359.0078125
47,21945.3867188
48,19592.7773438
49,20078.6484375
50,20501.4453125
51,21511.6054688
52,21212.6640625
53,22166.7890625
54,21101.4863281
55,21473.6035156
56,20364.4765625
57,20831.0507812
58,19392.4648438
59,18600.6796875
60,19130.1992188
61,20943.9023438
62,20412.5585938
63,23405.46875
64,20242.5039062
65,20630.1542969
66,20124.9492188
67,22867.1601562
68,22278.7460938
69,21774.0898438
70,20617.2128906
71,20027.7089844
72,21982.984375
73,21621.34375
74,20800.4726562
75,20534.1035156
76,20490.5429688
77,18166.4414062
78,21554.8203125
79,20229.9609375
80,20093.0664062
81,20908.3476562
82,20488.0488281
83,22409.9726562
84,20563.9375
85,21688.578125
86,23505.3164062
87,20262.8886719
88,21775.3398438
89,20065.9824219
90,20983.0625
91,21820.0703125
92,20075.5976562
93,19822.3828125
94,22608.2109375
95,21071.0898438
96,20998.4960938
97,19098.4921875
98,19437.8398438
99,21318.8769531
100,20482.09375
101,21224.8964844
102,21235.984375
103,22171.4101562
104,18998.4179688
105,21429.5039062
106,19185.40625
107,21885.6835938
108,19415.09375
109,20676.8320312
110,22774.2128906
111,20118.0605469
112,20527.4160156
113,21557.5039062
114,23027.625
115,20647.4453125
116,19688.5078125
117,19798.4003906
118,19790.2929688
119,20489.5117188
120,19328.6601562
121,19935.0039062
122,20572.6640625
123,18181.4824219
124,20722.3046875
125,19791.5546875
126,20250.9453125
127,21177.3554688
128,22595.8554688
129,20761.5644531
130,21086.6660156
131,20432.78125
132,21829.8164062
133,20303.8242188
134,20265.125
135,20729.375
136,21573.0839844
137,20271.703125
138,22045.1953125
139,20657.0859375
140,20911.7363281
141,19853.171875
142,19822.6679688
143,18303.5859375
144,18676.5527344
145,20047.8359375
146,20997.7675781
147,21849.53125
148,21429.0996094
149,19156.0898438
150,18950.4140625
151,19044.9453125
152,20664.4179688
153,21380.6191406
154,19500.0117188
155,21570.5039062
156,19107.3710938
157,19796.6855469
158,21280.4609375
159,19439.0898438
160,19907.4589844
161,20178.5332031
162,19560.1699219
163,19665.6992188
164,21411.625
165,20022.8925781
166,20265.0703125
167,20016.0898438
168,20239.34375
169,20480.3632812
170,21623.65625
171,22568.1953125
172,19660.0585938
173,19576.953125
174,21152.7832031
175,19282.2617188
176,20041.5234375
177,19960.6640625
178,20909.7304688
179,20100.0820312
180,20019.0546875
181,19327.1132812
182,18942.1191406
183,19093.1757812
184,20383.0332031
185,20007.8867188
186,20593.109375
187,18592.3554688
188,18573.8632812
189,20867.6835938
190,19828.46875
191,20664.6835938
192,20229.6328125
193,18889.0976562
194,20977.0078125
195,20961.5195312
196,20219.7578125
197,21151.0136719
198,20003.4296875
199,18580.6875
200,17455.1171875
201,19525.734375
202,20215.3964844
203,20156.0859375
204,20664.1132812
205,19120.109375
206,21319.2011719
207,21906.6953125
208,19171.2714844
209,19730.8105469
210,19376.8125
211,20319.8515625
212,17609.6074219
213,19334.9257812
214,20049.9628906
215,18607.65625
216,19987.7539062
217,19454.4726562
218,19064.4589844
219,20284.5664062
220,18242.4960938
221,18948.1484375
222,18832.6367188
223,20526.8085938
224,19160.3476562
225,19927.2050781
226,20745.515625
227,22699.734375
228,19678.8710938
229,19015.9726562
230,20775.6621094
