itr,loss
0,5621.72802734
1,3273.77661133
2,3844.89331055
3,3356.26196289
4,3322.63061523
5,3336.38549805
6,3116.92553711
7,3149.42431641
8,3264.35229492
9,3359.11938477
10,2801.35424805
11,2794.703125
12,3061.02905273
13,3064.44995117
14,2654.41357422
15,2823.48071289
16,2807.47119141
17,2658.58691406
18,2668.19848633
19,2893.08422852
20,3086.60571289
21,2718.11474609
22,2498.05712891
23,2600.91040039
24,2455.23706055
25,2901.27099609
26,2468.95825195
27,3383.62841797
28,2865.55444336
29,2521.54077148
30,2374.47192383
31,3027.12036133
32,2719.14550781
33,2023.02075195
34,2940.97094727
35,2648.56396484
36,2551.06518555
37,2629.48852539
38,2586.69042969
39,2281.14379883
40,2656.52368164
41,3318.83911133
42,2697.81030273
43,2616.70849609
44,2339.31347656
45,2040.0402832
46,2195.1652832
47,2178.53271484
48,2417.42578125
49,2301.62817383
50,2126.55639648
51,1658.7130127
52,2182.34521484
53,2809.13720703
54,2265.22509766
55,2043.28149414
56,2690.26855469
57,1924.32617188
58,1960.38757324
59,2144.69091797
60,2093.44946289
61,2118.35302734
62,2036.06079102
63,1838.2689209
64,2336.25219727
65,2341.53515625
66,2062.13671875
67,2011.68713379
68,1695.2911377
69,2384.41088867
70,2571.47363281
71,1572.85205078
72,2674.33935547
73,2288.11254883
74,1913.95654297
75,2784.25463867
76,2676.3503418
77,2351.42553711
78,2355.86132812
79,2077.14135742
80,2331.37988281
81,1676.39501953
82,1941.50854492
83,2137.15087891
84,1812.89562988
85,2394.9284668
86,2298.97338867
87,1480.65356445
88,3047.91918945
89,1526.04992676
90,1665.10913086
91,1807.03430176
92,2230.95410156
93,1606.21179199
94,1606.07763672
95,1536.56506348
96,1485.15625
97,1818.20202637
98,2277.25317383
99,2290.70239258
100,1486.86035156
101,2205.36303711
102,1504.64550781
103,1858.36914062
104,1656.7376709
105,2098.54736328
106,1500.52539062
107,1709.44421387
108,2084.34375
109,2106.97802734
110,2435.34423828
111,1826.80432129
112,1435.55859375
113,2260.57128906
114,1774.24768066
115,2169.15014648
116,2435.72827148
117,2085.54980469
118,1954.93444824
119,2577.58691406
120,2250.66821289
121,1881.47790527
122,2510.0234375
123,2235.04272461
124,1894.10266113
125,1407.50097656
126,1995.01062012
127,2002.38098145
128,2243.94238281
129,2172.68457031
130,1647.26477051
131,1978.00170898
132,2135.28662109
133,1243.50476074
134,1380.93762207
135,2057.78515625
136,1942.82922363
137,1548.66479492
138,2371.671875
139,1304.7376709
140,1981.13305664
141,1438.08813477
142,1349.48730469
143,1460.24743652
144,1794.12414551
145,1507.47753906
146,1336.2376709
147,1926.14013672
148,1502.43457031
149,2009.26489258
150,1183.70373535
151,1078.24047852
152,1211.02514648
153,2394.26416016
154,1619.95275879
155,2026.25195312
156,1574.64074707
157,1164.03149414
158,2213.17285156
159,1998.20947266
160,1878.20263672
