0,6738.2
1,5239.09
2,5012.0
3,5201.54
4,4765.65
5,4633.9
6,4542.03
7,4076.88
8,4192.43
9,4306.1
10,3883.27
11,4148.14
12,3512.9
13,3824.51
14,3559.58
15,3477.69
16,3207.27
17,3505.99
18,2703.99
19,3072.88
20,2919.58
21,2861.26
22,2849.24
23,2711.32
24,2584.41
25,2407.27
26,2632.01
27,2414.65
28,2485.24
29,2303.11
30,2362.35
31,1907.62
32,2024.8
33,1944.64
34,1969.49
35,1935.05
36,2026.89
37,1994.24
38,1623.2
39,2086.16
40,1859.71
41,2381.66
42,1744.11
43,1690.76
44,1518.04
45,1807.35
46,1743.54
47,1549.54
48,1496.01
49,1438.93
50,1503.6
