itr,loss
0,5963.95019531
1,4274.07958984
2,3861.89501953
3,3575.41918945
4,3454.52026367
5,3198.06494141
6,3045.97558594
7,3101.39208984
8,3060.24804688
9,2969.15698242
10,2482.91064453
11,2863.69799805
12,2690.51025391
13,2719.71459961
14,2337.39501953
15,2533.11645508
16,3146.99902344
17,2534.71850586
18,2764.02026367
19,2453.28686523
20,2777.90991211
21,2563.12915039
22,2897.64257812
23,2620.31298828
24,2309.53320312
25,2407.1171875
26,2435.05883789
27,2739.17114258
28,2497.13842773
29,2414.39990234
30,2332.57641602
31,2573.54492188
32,2400.82128906
33,2671.46801758
34,2431.45483398
35,2737.89477539
36,2198.08374023
37,2247.87890625
38,2100.10742188
39,2202.54418945
40,2087.3828125
41,2614.96533203
42,2194.38745117
43,2307.61254883
44,2231.51806641
45,2183.32421875
46,2026.85046387
47,2143.80004883
48,1959.13659668
49,1744.2578125
50,2644.25683594
51,1680.09350586
52,2857.5925293
53,2386.91796875
54,2273.24975586
55,3041.52587891
56,2337.95019531
57,2227.12597656
58,2807.11181641
59,2757.30883789
60,2511.4609375
61,2416.33666992
62,2183.58496094
63,2325.45703125
64,2123.84057617
65,1869.30505371
66,2108.22265625
67,2243.25219727
68,2448.17504883
69,2019.71911621
70,2220.66796875
71,1950.68615723
72,1951.91809082
73,1886.78149414
74,2038.26062012
75,1623.18066406
76,1824.49243164
77,1718.8918457
78,1561.78161621
79,2357.00366211
80,1768.59545898
81,2082.94848633
82,1870.20178223
83,1697.38146973
84,1823.1854248
85,1832.95068359
86,2060.99072266
87,1847.84082031
88,1966.93725586
89,1511.36108398
90,1571.60412598
91,1379.15991211
92,1939.69812012
93,1717.80981445
94,1782.42102051
95,1714.66467285
96,1494.51159668
97,1804.52050781
98,1816.60803223
99,1577.73010254
100,1683.31115723
101,1760.06640625
102,1365.92602539
103,2063.08081055
104,1829.68347168
105,1342.15405273
106,1755.65942383
107,1476.76831055
108,1385.76416016
109,1419.4777832
110,1757.87902832
111,1310.80004883
112,1464.82128906
113,1326.55371094
114,1510.28393555
115,1493.35241699
116,1289.49157715
117,1549.87548828
118,1380.34362793
119,1393.96081543
120,1467.97229004
121,1138.51660156
122,1312.77478027
123,1327.49475098
124,1199.01428223
125,1260.39880371
126,1030.86450195
127,1254.60424805
128,1128.88671875
129,1178.04382324
130,1250.14123535
131,1228.87744141
132,1102.62658691
133,1136.21789551
134,1292.04370117
135,1116.7208252
136,1316.72167969
137,989.461608887
138,1065.68615723
139,1038.63916016
140,932.809387207
141,1053.53149414
142,949.034545898
143,992.366271973
144,1108.9342041
145,943.469299316
146,873.668762207
147,947.002746582
148,956.05657959
149,1037.03076172
150,1010.95410156
151,1026.78552246
152,1007.56182861
153,893.016174316
154,915.753112793
155,907.119262695
156,895.221984863
157,863.964172363
158,955.491088867
159,921.988037109
160,1041.44506836
161,904.869628906
162,858.530090332
163,934.71875
164,829.74798584
165,925.020385742
166,786.802368164
167,836.136962891
168,834.680664062
169,835.555847168
170,815.841125488
171,782.79699707
172,811.395568848
173,781.14276123
174,855.934753418
175,882.045410156
176,771.972961426
177,815.332214355
178,855.583679199
179,838.111999512
180,764.524841309
181,888.02947998
182,776.242919922
183,885.261352539
184,803.549804688
185,822.68371582
186,890.940795898
187,770.684875488
188,853.406982422
189,803.770263672
190,815.809020996
191,718.677185059
192,730.33770752
193,732.015136719
194,761.407348633
195,773.103515625
196,862.511901855
197,833.960571289
198,782.618530273
199,718.432617188
200,763.702331543
201,778.596740723
202,699.158874512
203,786.363769531
204,729.763366699
205,739.152282715
206,689.567626953
207,787.382873535
208,674.601135254
209,824.881652832
210,696.731140137
211,742.557678223
212,672.488464355
213,705.042785645
214,661.812194824
215,693.444885254
216,621.168457031
217,690.905639648
218,704.827392578
219,753.341064453
220,630.489196777
221,648.430297852
222,650.767456055
223,599.933227539
224,671.307983398
225,661.651550293
226,683.157104492
227,616.280273438
228,647.898986816
229,708.467834473
230,662.23236084
231,709.891784668
232,628.947509766
233,837.343322754
234,596.126281738
235,758.955505371
236,626.724060059
237,650.369506836
238,666.858276367
239,739.382263184
240,644.850402832
241,760.459106445
242,649.709960938
243,617.733764648
244,776.567932129
245,699.057495117
246,590.835388184
247,665.296936035
248,675.301513672
249,659.872741699
250,710.914245605
251,723.217895508
252,618.072692871
253,727.443786621
254,677.153747559
255,609.266723633
256,718.249267578
257,597.494995117
258,650.905883789
259,609.537902832
260,671.829040527
261,574.316162109
262,745.796203613
263,672.2421875
264,605.861022949
265,711.328735352
266,667.316101074
267,571.229064941
268,642.102172852
269,616.995483398
270,585.369812012
271,629.804382324
272,764.141845703
273,701.702087402
274,741.474243164
275,790.177978516
276,673.912414551
277,763.94909668
278,615.193359375
279,753.379272461
280,635.989501953
281,704.105834961
282,612.01574707
283,577.723083496
284,589.451171875
285,587.634887695
286,579.887939453
287,534.860290527
288,597.778381348
289,523.728942871
290,547.197753906
291,577.179626465
292,568.877746582
293,549.555114746
294,574.846923828
295,571.082763672
296,525.189208984
297,564.133605957
298,555.937011719
299,612.843017578
300,615.401672363
301,622.205078125
302,564.762084961
303,644.275756836
304,492.064758301
305,556.300720215
306,561.592346191
307,586.287780762
308,534.014404297
309,522.99597168
310,530.456176758
311,512.379516602
312,556.944946289
313,504.799621582
314,520.144042969
315,532.411560059
316,496.001861572
317,523.082763672
318,537.648864746
319,538.520629883
320,475.916992188
321,514.908508301
322,534.340759277
323,536.221252441
324,502.482177734
325,527.938659668
326,527.985900879
327,562.171386719
328,518.28314209
329,508.784545898
330,532.263000488
331,524.39050293
332,572.369628906
333,562.47088623
334,470.354156494
335,508.139831543
336,481.589508057
337,549.009643555
338,499.388397217
339,552.512451172
340,512.927490234
341,564.185424805
342,582.191772461
343,518.104370117
344,561.46673584
345,488.480987549
346,549.249816895
347,497.010009766
348,515.202453613
349,494.330078125
350,579.712097168
351,495.183807373
352,566.278259277
353,554.257324219
354,577.460205078
355,465.806121826
356,617.659729004
357,535.748291016
358,524.475769043
359,544.788757324
