itr,loss
0,5422.703125
1,3685.28979492
2,3574.55737305
3,3058.31933594
4,2867.08374023
5,2820.70385742
6,2442.67504883
7,2553.62988281
8,2522.86352539
9,2291.47021484
10,2538.84155273
11,2112.57543945
12,2204.52416992
13,2360.09570312
14,2268.54345703
15,1975.99975586
16,2297.66870117
17,2075.75683594
18,2040.98083496
19,2024.08203125
20,1890.85644531
21,1847.8371582
22,1935.08520508
23,1715.44665527
24,1942.78149414
25,1790.74804688
26,1670.73156738
27,1703.47961426
28,1573.57556152
29,1461.32666016
30,1479.38562012
31,1468.97619629
32,1917.68786621
33,1814.32519531
34,1347.45202637
35,1704.01086426
36,1370.66577148
37,1451.74816895
38,1480.47338867
39,1345.13464355
40,1179.29150391
41,1423.86230469
42,1542.73168945
43,1429.93701172
44,1523.61157227
45,1418.24462891
46,1239.99230957
47,1302.43518066
48,1463.2130127
49,1147.7130127
50,1414.3984375
51,1337.12365723
52,1223.43371582
53,1336.08776855
54,1360.3572998
55,1127.41882324
56,1248.06262207
57,1171.12670898
58,1261.56848145
59,1262.07666016
60,1095.38305664
61,1147.37561035
62,1264.09777832
63,1069.31115723
64,1111.82043457
65,1142.29272461
66,1055.43579102
67,1126.20581055
68,1103.71813965
69,1091.22753906
70,1005.53814697
71,953.258972168
72,1053.19348145
73,939.612915039
74,967.717834473
75,908.655151367
76,923.120727539
77,968.447143555
78,930.329101562
79,926.12310791
80,867.37121582
81,950.796020508
82,873.330383301
83,894.022155762
84,864.815246582
85,908.894714355
86,818.588256836
87,861.582885742
88,895.024658203
89,854.737182617
90,827.183837891
91,940.624084473
92,912.716003418
93,913.756286621
94,859.522888184
95,837.454284668
96,917.475891113
97,792.643981934
98,899.733337402
99,815.388366699
100,793.190002441
101,851.82409668
102,821.456481934
103,889.078369141
104,793.00793457
105,774.177856445
106,846.445922852
107,912.19708252
108,846.537475586
109,877.699584961
110,815.483276367
111,815.446105957
112,788.641418457
113,746.587585449
114,817.77557373
115,803.875244141
116,848.485900879
117,808.259338379
118,770.34197998
119,722.156555176
120,769.782775879
121,678.450744629
122,774.756835938
123,704.417907715
124,809.680664062
125,807.40814209
126,752.572143555
127,721.003479004
128,739.318969727
129,693.314025879
130,714.377502441
131,683.441833496
132,749.241271973
133,711.845031738
134,766.578918457
135,719.464477539
136,682.272888184
137,640.455505371
138,655.23449707
139,691.137390137
140,736.353027344
141,620.541564941
142,714.23626709
143,631.860229492
144,687.445129395
145,648.361694336
146,663.064453125
147,607.097106934
148,683.908996582
149,649.690979004
150,609.343994141
151,655.551574707
152,610.117614746
153,713.999694824
154,644.718444824
155,668.964904785
156,694.129882812
157,656.067138672
158,690.695800781
159,662.298706055
160,634.24230957
161,606.963500977
162,639.061218262
163,659.251159668
164,639.286193848
165,649.215698242
166,598.195678711
167,653.333984375
168,587.52911377
169,655.328308105
170,604.033081055
171,688.571594238
172,624.107727051
173,685.203430176
174,580.330627441
175,643.580078125
176,598.926391602
177,663.656066895
178,615.805664062
179,630.094848633
180,646.826904297
181,651.525817871
182,603.016723633
183,600.735290527
184,590.315490723
185,634.249084473
186,626.552246094
187,603.178894043
188,605.244445801
189,547.821105957
190,680.162414551
191,605.885498047
192,604.261779785
193,559.024780273
194,634.821105957
195,557.67956543
196,602.315551758
197,585.293334961
198,583.784423828
199,508.549560547
200,582.015197754
201,553.596496582
202,563.178161621
203,624.06854248
204,505.615264893
205,593.648864746
206,577.985229492
207,586.24987793
208,556.262451172
209,605.773986816
210,545.273803711
211,580.141723633
212,528.080322266
213,579.135253906
214,551.936157227
215,520.693786621
216,534.016662598
217,577.979797363
218,508.553771973
219,513.689208984
220,532.912231445
221,498.856170654
222,503.216461182
223,506.764953613
224,497.624633789
225,487.946899414
226,529.876464844
227,500.984802246
228,534.176025391
229,509.581970215
230,486.090179443
231,524.496826172
232,499.971282959
233,517.1328125
234,532.913330078
235,522.46105957
236,491.105621338
237,512.679931641
238,474.329467773
239,509.235076904
240,478.907928467
241,481.226104736
242,506.651397705
243,462.531738281
244,496.670898438
245,534.418640137
246,469.126434326
247,514.041320801
248,473.186798096
249,517.862609863
250,473.707946777
251,558.523925781
252,520.772827148
253,488.594207764
254,473.071838379
255,454.439147949
256,497.153503418
257,488.351654053
258,512.395019531
259,555.834350586
260,483.512084961
261,505.707366943
262,490.671875
263,505.213104248
264,474.283203125
265,486.377807617
266,478.604980469
267,518.271789551
268,445.31451416
269,451.597717285
270,497.472564697
271,487.654602051
272,447.180206299
273,464.160095215
274,494.211883545
275,472.827850342
276,462.19833374
277,459.56463623
278,446.451873779
279,474.820343018
280,485.540740967
281,502.641937256
282,436.431671143
283,433.138427734
284,495.775787354
285,432.949768066
286,547.337280273
287,480.201049805
288,472.770874023
289,458.352203369
290,489.20513916
291,456.344543457
292,559.894042969
293,449.441192627
294,484.507720947
295,470.635345459
296,450.625335693
297,467.730773926
298,449.74697876
299,464.657684326
300,459.237854004
301,451.950469971
302,461.249725342
303,469.302001953
304,443.695922852
305,540.241394043
306,498.961914062
307,560.217041016
308,499.472473145
309,485.759429932
310,483.411315918
311,425.539337158
312,464.634796143
313,442.394683838
314,460.963623047
315,417.842224121
316,482.523376465
317,426.399414062
318,500.90145874
319,479.88192749
320,435.638336182
321,490.694854736
322,465.18560791
323,430.362182617
324,474.462493896
325,508.564453125
326,409.438171387
327,450.992919922
328,395.318908691
329,403.042419434
330,417.337341309
331,470.997497559
332,394.519622803
333,447.230316162
334,446.298187256
335,407.608642578
336,421.035797119
337,437.392944336
338,392.362731934
339,394.155395508
340,408.668792725
341,396.84463501
342,423.328704834
343,436.434783936
344,410.805389404
345,405.362945557
346,393.286102295
347,454.02041626
348,421.257720947
349,449.280975342
350,400.047027588
351,440.776794434
352,392.688812256
353,427.867950439
354,414.163696289
355,455.948608398
356,401.380218506
357,429.839050293
358,429.007293701
359,399.616119385
360,407.522216797
361,418.742004395
362,378.77432251
363,398.81350708
364,419.189239502
365,407.831420898
366,420.686340332
367,389.664459229
368,385.770233154
369,410.87121582
370,402.155700684
371,424.427062988
372,385.081695557
373,415.096374512
374,387.51171875
375,427.547027588
376,401.13269043
377,398.624511719
378,385.263092041
379,378.428741455
380,416.692962646
381,408.37008667
382,429.842926025
383,438.154693604
384,434.735107422
385,387.140533447
386,412.557434082
387,357.892181396
388,401.979675293
389,418.360595703
390,387.611694336
391,372.702667236
392,411.580932617
393,433.300354004
394,400.125183105
395,440.160461426
396,410.385223389
397,400.299743652
398,426.152130127
399,420.576507568
400,427.598144531
401,447.000213623
402,408.550994873
403,412.288208008
404,391.661010742
405,413.273010254
406,412.985778809
407,386.460998535
408,383.930389404
409,360.003356934
410,385.428771973
411,368.716766357
412,373.810760498
413,383.698272705
414,385.004547119
415,339.666503906
416,382.671020508
417,385.84463501
418,392.440185547
419,371.188201904
420,360.459259033
421,374.111541748
422,371.292358398
423,411.909942627
424,380.339324951
425,414.393829346
426,383.490753174
427,363.131195068
428,366.513244629
429,360.997161865
430,371.05581665
431,391.781738281
432,389.031280518
433,374.985778809
434,379.179992676
435,420.41607666
436,383.923828125
437,404.501831055
438,379.15612793
439,403.054595947
440,361.993896484
441,386.564788818
442,380.118438721
443,378.523712158
444,377.97769165
445,416.935760498
446,407.017974854
447,381.830749512
448,369.68762207
449,378.757476807
450,396.648895264
451,385.670806885
452,391.692047119
453,374.520507812
454,397.038879395
455,378.212524414
456,425.194824219
457,341.538604736
458,380.1824646
459,383.513061523
460,384.2472229
461,372.497467041
462,334.410339355
463,383.114898682
464,368.964996338
465,376.492828369
466,373.118896484
467,390.268280029
468,402.54510498
469,357.787445068
470,355.431030273
471,381.077636719
472,373.179931641
473,362.313720703
474,381.930419922
475,402.658935547
476,370.66986084
477,359.608001709
478,389.322967529
479,366.30859375
480,359.859863281
481,350.474731445
482,388.496765137
483,373.699310303
484,356.808654785
485,418.303527832
486,357.810516357
487,463.869934082
488,365.803100586
489,401.241363525
490,367.546173096
491,334.071838379
492,358.398590088
493,374.994873047
494,358.431884766
495,351.56842041
496,370.973754883
497,412.153045654
498,371.439788818
499,392.902526855
500,366.530883789
501,389.008911133
502,407.557495117
503,371.396972656
504,371.517883301
505,375.440734863
506,377.563812256
507,339.580718994
508,409.404663086
509,348.564086914
510,390.42477417
511,364.37979126
512,391.330932617
513,381.749420166
514,393.719116211
515,363.096069336
516,361.143341064
517,416.188262939
518,355.333496094
519,454.640930176
520,410.999725342
521,339.019592285
522,401.139160156
523,388.440551758
524,364.631744385
525,419.572509766
526,342.853515625
527,385.522094727
528,352.015106201
529,383.056182861
530,430.159942627
531,302.909851074
532,398.308105469
533,395.148864746
534,357.065673828
535,367.115325928
536,316.450653076
537,350.861328125
538,381.156768799
539,344.816314697
540,367.046905518
541,366.983612061
542,334.477722168
543,412.928070068
544,347.234832764
545,337.457763672
546,362.15737915
547,375.015106201
548,356.639190674
549,354.712341309
550,343.474304199
551,363.399841309
552,362.253417969
553,357.663818359
554,369.773742676
555,381.654663086
556,346.640350342
557,352.862609863
558,336.765167236
559,322.715209961
560,378.584960938
561,371.171722412
562,370.078063965
563,326.632232666
564,346.892059326
565,354.406097412
566,336.499755859
567,350.050750732
568,328.902038574
569,335.6925354
570,339.470581055
571,357.234405518
572,343.915924072
573,328.237915039
574,375.444396973
575,319.258117676
576,346.681518555
577,319.453613281
578,350.959350586
579,350.301940918
580,346.281219482
581,323.95211792
582,333.818023682
583,332.112213135
584,335.356872559
585,353.039978027
586,341.664672852
587,377.48828125
588,321.867553711
589,337.461029053
590,395.17388916
591,330.421661377
592,352.03414917
593,358.081054688
594,383.307525635
595,381.775695801
596,321.187194824
597,348.321136475
598,328.284118652
599,325.83694458
600,362.83682251
601,356.987426758
602,342.962310791
603,382.1640625
604,320.199676514
605,350.757568359
606,317.415771484
607,336.180145264
608,334.141540527
609,314.38494873
610,335.283721924
611,351.584442139
612,347.520263672
613,344.612884521
614,329.701385498
615,337.32409668
616,350.234893799
617,331.324279785
618,336.029327393
619,348.793609619
620,353.558135986
621,323.875701904
622,344.345153809
623,342.055419922
624,335.067596436
625,341.939666748
626,330.389526367
627,320.041900635
628,337.341125488
629,339.594207764
630,324.150421143
631,333.148651123
632,333.760406494
633,347.63192749
634,320.820159912
635,340.459136963
636,351.213592529
637,341.409210205
638,327.271575928
639,340.760498047
640,341.257385254
641,325.713317871
642,343.854400635
643,330.720825195
644,337.773956299
645,321.58102417
646,339.506561279
647,346.766723633
648,320.095214844
649,328.802093506
650,331.757415771
651,342.525665283
652,321.641662598
653,352.747161865
654,304.444152832
655,339.988555908
656,348.454772949
657,360.120483398
658,330.358795166
659,338.015625
660,368.075683594
661,304.203369141
662,358.281616211
663,353.094146729
664,375.04776001
665,321.68560791
666,346.278106689
667,331.344848633
668,306.534179688
669,356.9324646
670,336.787017822
671,349.931671143
672,299.55847168
673,315.855041504
674,321.243133545
675,310.165649414
676,324.316589355
677,333.555786133
678,295.503295898
679,326.251434326
680,321.378448486
681,323.442840576
682,291.844573975
683,348.756164551
684,316.083679199
685,329.669464111
686,322.382293701
687,320.245819092
688,331.666137695
689,291.421478271
690,324.643707275
691,316.956359863
692,303.654724121
693,305.252410889
694,301.022857666
695,311.150939941
696,308.286651611
697,330.412078857
698,313.883300781
699,308.86340332
700,310.130340576
701,313.679504395
702,311.920288086
703,299.186981201
704,302.424346924
705,333.392608643
706,296.684051514
707,312.903839111
708,306.671173096
709,307.295593262
710,305.083862305
711,336.039276123
712,296.645263672
713,301.182647705
714,304.51373291
715,315.805541992
716,323.859863281
717,300.553070068
718,316.539916992
719,322.687011719
720,306.501220703
721,314.010925293
722,320.343414307
723,309.864044189
724,311.108856201
725,306.601959229
726,300.592712402
727,311.862609863
728,289.800384521
729,291.701812744
730,322.35723877
731,303.648864746
732,298.863372803
733,288.510864258
734,306.493255615
735,322.20892334
736,316.087036133
737,283.782989502
738,287.229827881
739,297.837463379
740,309.449157715
741,291.490539551
742,305.438140869
743,303.573730469
744,303.547119141
745,343.000091553
746,327.723114014
747,303.208740234
748,308.295593262
749,326.863464355
750,319.195739746
751,308.238739014
752,343.617980957
753,291.78994751
754,303.439208984
755,317.967254639
756,312.676635742
757,328.342315674
758,301.182983398
759,328.890838623
760,377.348022461
761,307.704956055
762,348.938812256
763,337.833831787
764,298.64956665
765,362.37789917
766,311.510314941
767,330.492279053
768,301.307373047
769,303.973846436
770,331.096679688
771,291.523223877
772,306.73034668
773,321.73449707
774,299.224212646
775,335.778198242
776,297.318023682
777,302.215332031
778,333.033508301
779,300.703796387
780,316.854064941
781,316.650115967
782,290.898620605
783,316.982055664
784,280.696289062
785,312.74029541
786,311.577453613
787,299.491973877
788,316.060638428
789,291.429870605
790,296.548217773
791,304.68347168
792,318.374176025
793,297.454498291
794,294.153564453
795,292.665893555
796,278.465423584
797,332.54586792
798,306.494628906
799,320.820953369
800,277.363037109
801,295.561004639
802,295.372924805
803,285.370849609
804,301.876831055
805,296.188232422
806,294.418518066
807,285.083068848
808,295.280761719
809,313.956787109
810,270.569274902
811,289.462921143
812,306.885467529
813,338.953063965
814,290.448120117
815,303.359985352
816,302.765960693
817,304.338562012
818,282.62399292
819,294.46081543
820,292.107574463
821,284.388183594
822,299.158599854
823,267.58807373
824,287.22555542
825,275.521026611
826,287.508453369
827,295.129425049
828,264.207977295
829,296.968414307
830,310.339172363
831,297.722717285
832,291.53314209
833,286.216186523
834,296.605987549
835,309.832122803
836,298.751251221
837,305.709442139
838,289.453369141
839,308.028625488
840,285.005310059
841,309.844940186
842,272.604034424
843,294.494110107
844,280.202636719
845,293.87588501
846,296.018341064
847,306.24331665
848,277.554077148
849,319.605682373
850,342.694763184
851,266.843078613
852,291.87612915
853,294.697479248
854,284.135894775
855,275.80947876
856,304.342956543
857,291.204620361
858,304.450195312
859,322.143920898
860,317.597412109
861,293.296722412
862,276.373443604
863,295.440460205
864,330.725799561
865,301.704193115
866,333.200897217
867,323.962188721
868,297.157775879
869,305.158996582
870,277.703430176
871,293.634155273
872,322.867614746
873,266.879638672
874,303.753631592
875,288.222595215
876,242.380126953
877,290.256317139
878,336.663604736
879,285.430511475
880,332.065856934
881,312.542480469
882,270.290222168
883,293.210296631
884,298.791320801
885,272.33480835
886,291.237579346
887,291.566833496
888,298.510955811
889,282.59085083
890,302.778564453
891,304.586212158
