itr,loss
0,6623.29882812
1,3072.44750977
2,3653.36206055
3,2590.05737305
4,2314.68115234
5,2327.62963867
6,2225.92993164
7,2030.71704102
8,2038.94458008
9,2088.38085938
10,1953.34765625
11,1973.92724609
12,1843.81652832
13,1841.27783203
14,1760.96118164
15,1807.37731934
16,1643.27941895
17,1756.43115234
18,1565.44250488
19,1637.078125
20,1633.10131836
21,1598.48754883
22,1519.53051758
23,1510.44067383
24,1325.06921387
25,1565.8482666
26,1591.54907227
27,1484.52587891
28,1391.40478516
29,1407.02685547
30,1435.03674316
31,1404.81481934
32,1412.12304688
33,1519.97839355
34,1297.58178711
35,1435.1986084
36,1252.4230957
37,1341.17504883
38,1452.86193848
39,1177.47497559
40,1188.84851074
41,1274.6496582
42,1381.73278809
43,1379.35192871
44,1195.17980957
45,1094.98034668
46,1335.80908203
47,1279.82897949
48,1322.26525879
49,1269.95812988
50,1322.66552734
51,1056.6126709
52,1223.67724609
53,1433.42712402
54,1201.95092773
55,1382.25964355
56,1037.08325195
57,1127.58251953
58,1214.52502441
59,1179.3840332
60,1156.58374023
61,1142.88696289
62,1020.05761719
63,1192.24121094
64,1172.34338379
65,1227.67700195
66,1292.85168457
67,1052.82080078
68,1131.85888672
69,1061.92883301
70,1080.08789062
71,1011.10662842
72,1079.31481934
73,1050.40405273
74,1063.08068848
75,1146.43774414
76,993.803527832
77,931.346923828
78,1270.47314453
79,1118.02087402
80,1036.26049805
81,1054.26281738
82,969.635498047
83,894.353637695
84,938.123352051
85,990.975036621
86,948.380371094
87,981.790405273
88,1025.36914062
89,915.351928711
90,963.543457031
91,874.38092041
92,906.763549805
93,830.632568359
94,879.426818848
95,924.901977539
96,792.48449707
97,915.836853027
98,836.749389648
99,820.652526855
100,842.699890137
101,980.323303223
102,817.643493652
103,913.036376953
104,779.908691406
105,890.129211426
106,841.674438477
107,1002.0199585
108,876.670288086
109,943.011169434
110,895.467102051
111,818.153076172
112,794.97265625
113,815.039916992
114,787.706787109
115,833.612854004
116,815.403320312
117,853.559692383
118,767.965820312
